channel_id,author_id,messsage
1,1,LiszCduvZJgwotnFMehMiAPcyXPDzkqNrlRwptgEaOtYOdjxBarZoJxqMJuEKJPCsCSpspGneLKrCvhFIHdptMBKMhMXE
1,2,yJLuFthRIvQCECUsLZQiCQojwwXaBTBVHawEsiDsXWUpmvZXyHMEHWzedjyedRgKFLfBqMQSoIZlqPtBMp
1,1,OjeSlFTyjlYJXGBrHO
1,1,SXuALvePTsMUy
1,2,YyOrlxlpEINccvUGOlNLWbkeinyzalSr
1,2,jQskyFtNWbTtyygqMHDSjktgNBLOrYcCwKvUFXlopTAmFHniEcWIBLYVOyPlkcDELDybOAqgOKFus
1,2,LJtlHgrCbohxdkTYBOKiEKlWEdkXiwMygsnOoYePNdtQJoRVxywipLPAfCHPQRTw
1,1,XWXvgKvicnkOnpSblIXuFLsEugk
1,1,vuStpBdHSlxiwysckhIXuXKGjmhxWjTUvwn
1,2,eBZWADEDJJXmLSgVubZpLyxRdyQlPwqbKXJVfoVUpavdvxhyhHjF
1,1,SQkHIXAGGPJEAOlrTWTvz
1,1,mcnyfbLpvCnFfetstIICOCFSkUaoqtIyVceRSQOQeiounpbkYchWFqjKiasbqgQZmfafLiTIRBjcZujKHRXHqpzzhN
1,2,CppaiHXfGhpcLvqUXgSgFBTASDpqTyJdfPr
1,2,XRZwnDKnqYKlEDjoDRrbDPzWUQroxXTSnMmrxhviQHMEIh
1,2,bMeHxykkVT
1,2,ixHDjcbigZFsBHkPUfnCigtNDIaTVMNNVBDjhaojnbAfOhhIYDCqCDElP
1,1,LYylaPszLpYKAAhTeKzSOYksGKDzUCA
1,1,JYjIbJbFbjcDSksCOFDwxzOOsGWGafqFxRHqWAUUXhzVcjTFhfMjaAEqGPmVmiuzHhuqbDuKpmRBqZDmVEOINh
1,1,JyrizdKoEsOwwOJezftSAGsYpotnRpFEJIpBaElhzlkpxuEknQsig
1,1,pyuEmJaWePGAlDLGiqhyFYnSeqJPjEeBMdazmrhChBrNLUJRCj
1,2,xNEpLkBMRqobLkbgmmArQGVBtDRiJBJyCTmqTRhYlQRsxgLHzouCuIAJJzelUtAdrtPKkCRJAPNFQldpGYxCYLfNI
1,1,m
1,2,zkxpQbtZTAmyCgJnALIrzCLNmZsOLEhVBtSSrDmPTtLkHhrowQCmfIiXtJuLtxwbXAaXhLeBuFfZXnR
1,2,eRyYwWELLmbtJYtbbRgvAmOhpOEjbTCVJbiYmFTjysOgwrmypJdCojRlOeMLbepwlsVWeAGSiXsqgCqDqBDSLNEsr
1,1,bBSlleGtjuJPRdNNIbmobGtmNiDAzbfnTZVcVeWkjhRYkshiPSCWcrYhgMXXrkB
1,1,nvPSaZxekDdemLbPOGOELVSXcsWbASpNMWPXeLmeEbYnbesqJzeG
1,1,VVtCuhxQqhwPYTPinDuYIDxXeni
1,1,pOknyFWeLkqjSDqGVXdHZGfEYsRIidBEfsNcmrHsbFmTZINfbJQuxdgTDpnQTFQLutYlxzX
1,2,bfcsaOXrqWUWpgteOLKfOJburtXrorIMfuNoWWdlI
1,2,FkWepnPUegwcVsHWFx
1,2,owBEDmotGAJKvUtyPsrAqhOpmPeSrtWvlSQAbBcwDSxR
1,1,oFBWVNteSWAkJSkn
1,1,eJNQodAHnMFgSG
1,2,OYapUGTpazIVNRGXFNroP
1,2,GZPWgsXGKb
1,1,ffeuxVzzQhTeBiBjsvoEYUynFlNQmLjwDnVNFkIIanEzeAuktplCkIAwsXPEjgfzcmwLXizMZxusz
1,2,cinLppNKDnIXNphZMQgTZzmRYyPFSPhCtVOcOqOdioEZm
1,1,ZgPJDjzRCQWcBcTyRRxI
1,1,zmmyfcROuqnQQpHyVGgDfOlIGAvLGFbADHtaZmbHpRaOjBSRvjOrUfmwhCuFSWcw
1,1,JoylXozOLfkmJNYZISopudxQZZbOGUtnDZoUqIopOXaNFIbqasPCKFQtIrjGdofZlnQzIvCnOZP
1,1,wdcaswFJBMbQQ
1,1,FoYZc
1,1,qlUHdCCiJQqWjGuPGTXuFJbaNHHCWMRn
1,1,EGlPNJMVDawGHMCNyQtXiyjytjDLlZsZvkgAGxXAiTkYInpLVcrUiLHeyiJHPXgHcqEeXWxgh
1,2,RQkhqrzcwwfFrCOBUzrmLjcoXRpbQkrjqRhfuJyOTGkCsNlgGLvbItYPt
1,2,REuBzxaDXnNQdchOhsWSQBQA
1,2,bbbZmDVohjTpOHxcQkDLaQDBMr
1,1,OkWLsGjXvMwydHZqpPMxGbYKkiJNvbKOohFUvajkqSzD
1,1,BxBTcNFnNesOJdnUrgwAmZucTTplImVnMCHwTNyAYqMcuIXIVmdqxHsHHgUuLSsqBcxEKOFWwSWcpAys
1,1,cfzYMUTfNwizRGkXCWPAahwJmhXksJVyMFNVmeHSQJQtOqoSJrXPxaHhTteWVLHz
1,1,CMcrMeiBYOSoxQnEKqTmtEHdPGRLzZpCuVTpxwPwVfjffVsTANhknRjqpIhsDLUGjpQxvatLbOuvign
1,2,fVspPMsuejSUQypCJMldkEKgxVwfhQyBx
1,1,NvweCuGkhnelnmCymxJeASdjLiXTFEnj
1,1,WKuxNrNafZgJzBtqIijQIoEpifJXzGmUwBJVztclamoBmHRlBgzFRMLpAAYAGBYpwmObZIEAXYDTyQtGAYrdH
1,2,enxmeFbzmnqioubsTiDsXvNWYzkJLDOkYQYSelvzOVAlixYcIwLaWRSRpVSyBKfGyjCFEjoyosvOpvgHlTLNdIaQ
1,2,rQoraHeIhOnvsWHIcquimqH
1,1,AfbHujXEjzUFTBCdylcmyDWTUocRCufxSWuaiGnRfqHFflKEpkEykoByZKgeYooIIpR
1,2,hVIETfKJhJYzcrHET
1,1,ToCrYcVCOPMcPOjpDAIKVvTGmnLgZfNXsenqGnxVp
1,1,XivfuWhLmxEmttzFlfWBSguQyHIsLmkPMDsjknSiGNYZlrbyQsLIQOoOJnmLljSomZHIPQK
1,1,DrmbpMPWeNsbMHZfrkgmFOXZRtxleNGEmMGgEWMRYLdokZkSuhvL
1,1,LqMxgPCfAoOHPvmPzoYdpBWVQCZzqLuIcDOgVWbaisvCRdWTtrfAKhHZZI
1,1,kgRJgBqjOPafqkyvcrgFEJEJRuZnOrVMWgWxdXUEfoLnumwUSBtEtKhfUseJGvRNXpdTKESgvO
1,1,bRdIfckxgVnhjKveSNLlrFxpvx
1,1,WDyYAfddVeyoFgYgsbisTEhNpfHObgHvmIFzYnYlExygewgojJfIcoyNTxRqAoWirTcvmhaySKRxryditnqEZnyG
1,2,dBOHRmxUXXWawJKqvLvEsOFphISqnfbPagsYtgeZcLAod
1,2,jQHdyyFzMNRFmauwHhiJXIY
1,1,azAoMkGbQpkrakOZTjnfTFeqoYGdeyWdyxAMufMdSInkHI
1,2,ubEjgFMmHKaRjIRdJBghbRreltTQOQmYsGjYFiYetWpMTjSfKEZmlcqCwAyqJbxUAYbxOSRoWcsb
1,2,dkjUIjLMMaAXHvJQVJdzsTHspudfXoIJyliUiWwkRVSHHUURArFInYxefmFONIvKaN
1,1,safrVcADbRmZCgFLqHvxwGJFTMFXJHynwuHHdIQvRLGOjuaBb
1,1,kfoEqPDRhZuiYDHmMTrbFPNzaKGkmpvsNPNDBrDNacZeKKIxadfnWCGvqjGnCtzpwmtyUEpzZOauwAOLFlpTzqkmDxzRhD
1,1,MNHxIjQaqgYofCFAHWCRElEpDlxOiwovEtAQpMhJIoPiSolUHLrCccyvPax
1,1,uhMlyVpXHnUpGusQElSqBRaZaoeFtJkFktpyRKiIAJG
1,1,KcRvlFMlKvjHPmzGTFbKaZfQtRhXmruPWDgIsFzjHU
1,1,zNBcGDDJcTkvilCtfhWCcZdsIVcGitkxJuOTghYVVkCdSPtcZHVAVrYAWpaueaL
1,2,ENnxVusDyJwTxFLWRlmlZDkvDxtDnYlnDRUByiBZbXzvXLWLL
1,2,GEvXqDkIOdZobICQxshEEURdWNnWJsLWXCpjCJKjaftmEqLeuLbxsvzLmiaZmVclbsVWOovMuScIjcfYF
1,2,EOreLraBJHvqCCXpmpuoNhoPGLPNdNZQIImrainFkoFYre
1,2,OemuOHtRqAZRNRBXNFmfFlWPDPAqXMQxPDfGwMlnsxLZoGSgebx
1,1,GGuIIYiaZDWqxrFjdLXSMffagSXFXKGGXaIRePbBVFioQOgxrERkBtuagShmPGqmXuA
1,1,tTHwhtcFfWzZVuCQQjhiiohKemMtwXqUdlIdVDYWF
1,1,GdMqOzFeHNjzswPy
1,2,jylEIXQMgHynhXUGkHAeXdzKlqbYxgqPCFixMSHJICIilAmsLKqDpzjfiTXRiMmEtdyBYEmeCC
1,2,XfNRIqGRcyhUdsSWPpCJcLVcPvpYzDoFJIXByXDoKiroEXAYl
1,1,jWoqzIVUEFZdmKeOXOKuUc
1,1,lOsdvVxz
1,1,rTkPaVtXBSPLBfDXURLkCwUwyqeUSyIKppkfDwBoIoBXzUNnI
1,2,yBrQQCWZPuJqNLHryBVgBBAMRWyRMnfofTwCtyPGmVrEUWEhMaupdOm
1,2,IcCFWzGBHHOTBdCztSsbRqtJsMMIBVgmaSWqaezZGOmluOjAIfGpbp
1,2,wQyXcmLPxdzNqWRdOoZxsCpZczYiQKRpxVPTK
1,2,ElPyVicfCVzPUIDFbdFvTRZGuWLUqUqGfLbK
1,1,JaHjhaWHQhBlUBRmzvREowZoOwmTrnKapohqYtJhLLOzLSGyMTVJLLUREpwpqmutXBpjfFiHAuHEWIRtBd
1,1,oykbLjdgftPEyXezvMxFxbUvOByNZNIcpIbSJwsajDGAsMBrJSegcWoeS
1,2,zWhfCPFzramkobnniRonydSwfUmxPUzzJkFhYJGoySrggxpHgwyTNtyOwnKBxImE
1,2,eacihjXVyLFbWgHckdwovnUUfGXdtOMyBZNzaRHMamiWJyzXQahaiwg
1,1,FQvBgnAFgoFpQgxQzFmsezyzVTZPbhholYgHtdbCGXnRqsRsNiZTILvosiupvsWgnOcAGxJHADjlkhdjimc
1,2,xzsIVCMrgmMbBRteOopI
1,1,CQwQorcumVCgWHoUhHmRrRbDiLWFxlnrkGFHpZUzndbTiMqNYgoMGSoCXZGLBdtdvatWzWCOWXcQOleVlFjdrUAXYXZwtM
1,2,YMoeENhmcSvtxrCanmqjYlYclXQkIQtAyrQeXVSELpZhLajeXVjRRAbOnDxQ
1,2,inuDIdgqhipXTqQMESpMrovMbJWOGWekzQoNqrnfjg
1,2,EyJeVokXcFxO
1,1,NsIEcrnhTqzgPlDMKQXkvNQqWYOP
1,1,MpHtbdWNLnnfvGQVbUUxhCuwnTHtiZxuCxqIWDGbnxQKtbNqyvJAYFjxGaTfuiIhQSBusmRcMZazQKjctxITBPYuuL
1,2,ScbrWWURORNSbpJTTvsdfHpioFp
1,1,YfipHXYyvdxHloYmyAZoszTrVOjqnkHBVrSfHEwmslGGNJJJbJbFGmUGCEaRriCxNqJENyIBi
1,1,zHvDtFronFWwGwFSMVkWMefUNprfastKDUBjEqauEyZPCxhzssvxSprnBONUrzsICDBnRtcuywaCVnYnnlxwAcnqFTpy
1,2,OVzVSyymqSnyBSkqxGSkRNlEPgvJWatVOoxBmNErfWdwHMHmHZUzSiKrrnrPbYaTFUcXrOFjyZfvN
1,1,rIgpaeLl
1,1,iXmoLVeruCB
1,1,RpdmjGNUhENezhWZSdBBFCHeSbXsTvVULuKgwECeWWE
1,1,kUvlKLvdUTvvDXeewohsMBQtwMVrffHQAxwDGubZiMerktUqqFavCWDslWYIWPQViwXVPmwQxrqjBJFxyyH
1,2,tWsruKlvLeLJPUdaWRFoaosCTWzCzFeDzDwVCVneVskPZkJlgGsFJzRCQLXpwkVEaoulonxcZdHVCQNYsygJyysbrNBshnTSYu
1,1,ThDwBNTCurjTgtynOzluXCmLcFMoakoBGBrIROilheNKzzDSrqwuioANXdvVLr
1,1,DRGVQGjlHGGBNtGREhifhHOipZnYvwmwbCpYzpMVfGVTne
1,2,udeMnOetddIeYrGcpslbKVlQvUbLUTRszBUYpBbcXJDmxkjMxOkYQzZIXiAOvm
1,2,ywtuyxzVbOlQGPlqvBjRkdEZHkvToqtOGQEIUStToCuViFcMDTfIZAVtJbvOytzPfvXoJPDncqdqAXaagfkQcbOjAkrRDW
1,2,TdbogUovDvdztNz
1,1,FMfJYJgvMqrINHfgeEGcnblHXzkGJOJXSBfumLrCyxgqMtdEokQfduFPb
1,2,NGDbDgsqkUfCkiHiWEgREUHQRQyhhfYvhCNoR
1,1,MhYVtWlANHtgrwAYHIMvAGsJwCwBSOjSuSbSzMlfKrJFpsUERSSgbXSLadWJwoP
1,2,WAyeVXHoklvyELUyYXDwHLdCQnBcDHXFbadMltHXVfMUKWbCQaqzIY
1,2,xasGGEAVTmsANkXIyFcxntctoroalvbOGwyJKNrfGEfMNsVdrbFQvwHsKFyTTVWqxLApGQwMWRwOIBjHPuSXFyqKbAsdndu
1,1,IaSMkdZcfyXAWKEtiXuYyTBzQJpFHcpDkfOdsBHEKWivq
1,2,j
1,2,NrfIUCoTzSapgmULRNpuKShI
1,2,FqCOmFDYQtscuXcBZsTzQgyCoJLFfROHIInNgOejhRGCkLJEVfYHhazJlmvueoxyldTPRdCZsMKQbsHyrXifrRfAl
1,1,khtdOgQdBzpYYKcyfGDOYNdnT
1,2,azEeDFCQZGdYESFGVdmMpgWfOUgiowMMPaPTwUfWOnNnrZTraVyAXMKSqsXxLDeALrvmYiCj
1,2,JoczjPYCTSekyADutMylHSjakkOIXdMjmziyciCuekWg
1,1,YDSEdCuGDyvMjqllGVhEtKhPERPWCwxUyWQBkGxDBVnbdtTtcfeGDNASNgwLOhchtdZIHYPlrqZrwgG
1,2,NNsjFBcaPbatvLfiXbLiMCobZgPDjFnPWuGoRFBbCQbvmBowkeLMBSLeyoFnpVBQuyBuxEldAyz
1,2,iNdlgRVsJkgMizYEXbYlTtmoTinefwWYLwgcSyiomAexZBmyxoNTKatJhzFyEFlihJdfZyaTKJrNoOhF
1,2,lqfRHochwCNoBvLQTMottFfChXFgnuIuZdVhUSTrkudDWLgfhBTTRe
1,2,bwWplKGPyNMlLRNVXNVdyKwPJhAdJYwmfbxFRuRbgnWZrxBRkyVtyToGqPuOK
1,1,gnUShqjLtcPpYJNpVIlXIyeaPjSEsSzoCPzcFslPljwcnwTztCByebCRScakeyDOAwKoTWZr
1,2,ZFtsJTltzRZAJdcpMrJTwsHQDvXcbxfiritDXgUPJPBuBmy
1,1,dEDRuOvcXuYtYuWohXTPnTbBtaNUjsrKcuzTcvRjxakeStJjRwNMgidxaAwsiTcDxfyyHNRPpzxXrXUXnfZAvEhSxpBdbfPCmYx
1,2,pOzGBdURWRggeTcHoLgPHPKaUcrAsCskQdJtiIQHEkOQAXuoidMylUhlzcZczHRehJCxdOfTquIUCROVhyOYbtIzKhDD
1,1,WdAjhhRFlIfHKJmsjEERKbwMnUwVzXdXYONcDtPqlhBVyZGWMIzPtW
1,2,lDQOSFHtFsfXnDRItbFgGPkEIydekdsSgRRnNspEasKabJCmXVjcvFILdTFXbZOJqUPMkNVQcAnhVZjKZukK
1,1,vJiuwpPGcwwxETbUFEripsyDYENHrPHNnFcNEMPtaFOjKxWqVHPqd
1,1,gAXebYpSJMrbBCOMKXWKySRysJSXIzChPsDOqVYYCMVhONtbBtyYO
1,2,tfYLoAOOmkvZZWAMxUWMUpbXZXouOZFqwNBhxoOeZbUYiNDCGMCLuMQMhDwKxrjaQXfSVYwzbIdXjjLweLLrZoIGnFCaq
1,1,XhuoHmknCXmcfVJoQQHOMyIAUzeEMLXMKbktIVVaCxMOYtFluSttWUUIForyNi
1,1,fTktwzZhlXWvaSWjlPfXjUnIsbqapCBXAj
1,2,EDicZfnBmcKMEAhXMOCCmTNIYHUGPxJbnSS
1,2,osOpKYxRVGRlmSS
1,1,YHClhcBSrSiMwGiHlwfWEnpEpmiuuPHsAvCYlMChRmsyV
1,2,nGePThAbizVbFaMsiLwEyleQFUAarTcSZwQWOIzbrrqvBqCAUHLzYCNvpHqdNlTkrUi
1,2,oRYqCkPkyQWtkraYNMYUbfmthvwGQDRoFzFeSibaFjcTaPOAKdFzG
1,2,YRYeoJyKOlhADsIWPZHwcjWYtLULrdiTnDOZNZTJTIqCYc
1,2,mGbRasjUlYgJpCzQmcZWEbZFYQEuRvyNxGHecpdFwADyqIzceRKkarmzPwMSsptqZoNNkF
1,2,aAMGSnCRMXHVkQPjGKorGetWVohnpIdAGBktJlshjCtQLHDThkbCIXUzpKmyCMaHAHwhnUHc
1,1,QuMocJQDvjnIUUwsUhhPmXoJGpNNbaaOihvbUGsLhhYEorlPOTJbJZLEotAVxuqPGoYINrGUEFIZDtxFZMYft
1,2,GdGPCgDMXqXzKlayFLrEABKluSrYLVoFVkXiBltjaJMAVrcmkoOTCYxGPEQFsPzQ
1,2,ZVhKOvyhGeJYmdYmiaTWdmIRJnaSxGhNDhXXwtnmPSFwnTBulYaFGwTXbZVkaTpslKvcuNBdVojAGdQQsnoTPuSpCjn
1,1,utvNdNvHTfYvgcMvHZevwPEhkePwyaoNknAFJZFCcWOdcYpPsUEbQFouOtLSl
1,1,NRcuYTKDDwelYehIDxtZTfOdsiUWWfDasecBPZfiZSaYlIitupcLdOhmAJeloEpQwHumSkVbZafxcRNeaWqbCyDnpkLK
1,2,V
1,2,JpaCwqRpfrkkOqoowITVhSwpHxXOphJQbNjwayYoAIkoq
1,2,TCvQoXYYxNSDxRQBGPxTUoyslMgQhLZjOLgUagVIcpnbOgVQQX
1,1,zTyYspNxYoOWpQabFfJJniYLcCOphNCuoSusfpgLIupUKfNdlPMBcOsK
1,2,ABvOsJoLRzkzyJeozZurQCvIZvhYmQlrRHWTQesMuSJW
1,2,fiKkMCKePWDbXoiyHbcLIZRzsfOKoGcLretSqp
1,1,mXWoMPcXsQypKkSldUHjAdXYRHg
1,1,XHJtXwptnnKzHwaHintTIQDKFoFtRTvtzzBBYZYnZmiZJPjPKGXeitOmovRwdAEawcEOshIaxcfDv
1,1,wcXKGfsRxZkguPOpIpBRKxKxHoHpNzKSOfHjspdYEtNvDYjqZfLcKTKWzocTrNkXOdCTUpMNivaOXcBC
1,1,yrjIbmoTAOGtuIBPZPYlHEYuzBZijLxbSt
1,2,EtkXgwvdoNLidTeAfRgbClBnKZbhrUzUYOFssyWhAKGowAQbCadNKAqDBgyAZcQBok
1,2,ugLecuVjDDnwrSZLxycPOuZVnssLqJyxwqjYlNvsOUomItGLrKKFmoStMUULeFaqK
1,1,RzrgUXUdDfqEleDkmNUPmmZOtfHwgKWcIQqLedWSuJCVTLvrCD
1,2,htMAegDVCEtxpOrJuqAuzSqlBuDrVCeRJpqvWlSi
1,1,OUzBWWdyLDNOKGbrxh
1,1,nCYHipIMRCgBQsigmpxkCOUiMbT
1,1,wGPxeXUJqEzfgqeIMgGlKinBYEAgEYcoFHcwGIKGODuNdwaoWdfREVZzCdoFWp
1,1,bStiXWcwCqNPpaOIwVRrKDwteMToZWeouYTWLkVWQUPZsseawpOXefrodvjZufhOgFeVYHrYwduAUYGrAoMFXzlMtESrsF
1,1,yGzMaPZVYhpudVLQHEiGbqitMUgHTTDdypMVkNBLcRiRAcCYBkHuByBfUjMLwTqqGAurPpRaFTtlBxvOvYReHoDfQn
1,2,HUIlmmikaClJOePusJGhQktOFJv
1,2,gOVNmdrTumnWMCAXdOZEoA
1,2,zSbGPJJZhhGOzCaEjlgbUQrZVAkhcBr
1,2,UAMflucdFwXYuYmicXDdsCveeGSAEvypYySysHhYjFwPOWBP
1,1,hOSQLihJsrHEijSOwHzvBDjGMhwyTpd
1,2,LEfyOVUNQvYHGxKEm
1,2,wiGZBXugAJdzycxTSgtsOkttTRrpbjQdJIlN
1,2,YdDXaZodQZyuriHPSFiXjpolbyOqqWp
1,2,ugTFNtRNynDcuOaGyhJTdknYSPonmetqqmcFC
1,1,nLXyTIebovydBHSGGmnKaxTWuXkGwYw
1,1,FpndNgEssBPiKanPrdygBIapHUwXkngvWNJZRGvbEjR
1,2,sVfGbOJ
1,1,bRZksEnMIAAbjThpbWmaGXFiuBCgMYKNRvZttcRpMVTXwFjmUYNtFLsEetn
1,2,fDUTuNEjTqkDQHkpbcKiJzEQxQbVjaHXjSPqdHtEeL
1,2,nvVjDWysSdEJseWOJahwWRVaVGGCrYkEjoAhoIgqDzpgRUbBFZaNycvEBojLcGT
1,1,zMhEgeSmcIWysYxkntUukKibFwPRLjRgcrYJIHPTfzGPDmYFOezsTEnMQBtmmuOJjGi
1,1,MBsXYepBKDr
1,2,YYzgjRBnlNDnWugCHHfgBfiCpiISXqAwHVzmdBW
1,2,tBfWYFGrYIBYCxyGtcVtTBLOlnHmmqxNgPixTV
1,1,ddlGxnjaCxWJsjRniZZPlzrHIAVGiTrOoENZFNBfGIRjWHMUssTWbxodgcUZaQAtUsXfadLTwrbGYzqDskNUFvGwYnQ
1,1,VEGmEFbvmIPeSNHKIVtqDxhPq
1,1,nFKJUdIwCIjejHhHOQRPNJWPHvbgpLAFBdrEjZXQdFOHvshqpHMMzvUvvdYWGveZKrZBTcarHQgPhWlmb
1,2,AJirYHdKPYhcNuABl
1,2,VfwEGpHaGC
1,2,pNELFfMbxXGenzHdSJmLwFudunTCrZQzlQJbasoIEIipeRdwrVIXwODTLmdyCYANTRoQNoHhGAWzhfckCWxwUwdHa
1,1,EPbtQSPmBWOtidKeDkjtmUDJOyFwoSwqtoOqicWfDCJQMSHXsJDgGPZIsTQjkH
1,2,WOINBSPxeKaisXjPUFiEgdfiyzTDECVDqwtZMebnwqqGajoWXwGmFMxFsENvqolNmmOYGhisTJJAQzkxBqOvUaHkCS
1,2,rMLUxfmbAykGdqfpYuXFpiXeYM
1,2,cHBZFAfplYhQJdOQeGXydUbnhNNkDcUgBMXTtdYoGNS
1,1,qMMnvEvtfqmgsukTahVjNNSBzbPSPtgkEVUHIZfHNHGAuVJKXCVyQTZzVIoMCgRkUSJqOcaFzCQtiRBW
1,2,TGUKFafiizvrnouzXloeuPhuhOojuvPsGpQjEVrpPOesQtXZjzGbraJuEICpoWZY
1,2,SpmgVJxmfFGkgPhagoksmfgCEzINEJRznVCjjcYtwFDyisYWOdAGxZgYSwSxHtFbyvvCFIWr
1,2,lFeDGDhiedIcdbldjfhypdFBXdNubkPNUsENmMfrtQPrhpPeZLNaRWwWBJSrYhwf
1,1,XQXSObJLTMZHDhXAOrOropHibcRiwhuwlSyZrfJVcUBhTOPZCGIVmeoUyIYFo
1,2,sEjFCqasKovCGotbeBaQsQnGNIeSgsXIAgwPGoDzONluRTTnZlJvgmKYUlixNKDFDFmmrXsVTspkJSuELn
1,2,NcLrqORnwMbzfqkPQGeAHiOgQTJlmkzrllJPhxTPWO
1,2,YHsbFiuYCGkkeiEbcCuyHgjwoKpvirWpmDjmIsBiymlZqDXxJuUYRPaZhVAKGzzxLiafxq
1,2,ZdaPulrsejxzFCDW
1,2,fVQuqOYejwdpGQqIcwcWSbNsjvLcSueejSXVvCxFQveSegASYTsfDKaopSDCmrTHkoZAxJwWQiGGBYvNsuUlmBEgYrVBybXESiUT
1,1,nqKiFvFkReOjcSzFByWzWADqjzOteHARpFhakrUTPcmlQbSyGhUAiqGQBCZjDAqfRWOrTunTCJvXDuyaitfi
1,1,UiHEfTervdGAWsKoxKJdXALHPvPUqlEaegIKAjiOEdHCqfHekdfEuWRCvTNWbTLGchCFVvijHMCVDUupwNjfsz
1,2,TVAWamUZoQuruxyFNOjoynxGkJdAKruTxmqrQPjMeKCmHnuNtroXxymoQooAqgYRSnPV
1,1,OfzbAvROMsWzykoamSZGHjDBhUONEDlyduGedUSVYchRDtIKVOeoeAsJRyXvFwXVEJgnFASUvXkyxkHA
1,2,IHPEqQpgrBNygGKCrfHHhonoufrjLELvrKCEvkRpfpNDsqFEvOMDSmqjErtZKFQopMBEQquiaMBAvwbOUk
1,1,PPkVLRTh
1,2,hGkClfTizlIv
1,1,ZnRmqHYCu
1,1,THvxu
1,1,vCYfMvheXmjzhrZkWGMwyoEBWHyNZqSGxYwTBcMPSJqOAWmNDMVHAiMtsGrUgEUOHtwCSHzsZfEJsKfLffuTnvFWAYZ
1,2,fEHoMUAfQEerIOdXXaMETVOmPCfSvx
1,1,ZHUdtDIuxEBoKOlMqc
1,1,kKYAMciHRTvubTplUzUVNPKfjECqeAr
1,1,ZedVWXvqVboovsFeLVFojZBtWVXqFYdPfdvMNnXGxeVdgqczWyoSrWBCLm
1,1,oNnTUQEsUXYWwzORVClYjdSBlTJVaSTgixkXDaYuMfNqgVgfZvUeILLxcTGKyhUDGjGZJPeNjGNuHXzaMhIhRyNUCoXsXBzzKY
1,1,OCXZpQHEVegeRuMTbTVkJyzJDeJxqmkshVPaphqJDckzUCixaseMVBTVN
1,2,LaJFvnzqltVJunmxrjXuAkkNAsWcmrWZMaUFxnVRXjQHsfgKxbsRmGMqoBvKmLNGLYqSiDtcVOeSZsSv
1,1,EvQIgktpYAyvPjkrPQBCgqqYtOHErTwhpVRERjNq
1,2,LjbQfHjubDstDZLkrWhgKnUQyJSNVCxUS
1,2,OWSNyqcszXWDJTVuTkYTeGtEGbbTQEXvmuNncxybIbnvWnYsHQ
1,2,LRqhCabhLEPQbqScEMwAVHDzGXdzsBATQktERNfiE
1,2,MGugfuEcHYpXBJiwOMq
1,1,EBXaLEDKWEAWRrREQuEdSmBbvRWPysFIuKJfvHJbFwZTIqC
1,2,cJrwKjsmqTifhkpeSPLDRrPKunUjY
1,2,GDJYL
1,2,PIVdLVQKgloDRgVESBvhkPsDwwJYardZFiHYKSw
1,1,DXlgurQKklJxpPdeAOQpZOOBBOzlJZfRHkVJsMmfhzTJzrUhhiomLTKFGnKeIYmADTdjvqYDsOpNYMGloXp
1,2,zTNhdzHPiRpbMmYGvchPOdGcuTgHRTkkAFctwUFJvriXJisUJdSqeawmOuzydLkirBfJjGvXiRsWfjMBJnXeIlunlRK
1,1,bwtWBnZMdQjYFwwDKSAGEcHPHJ
1,1,dxEcLrtPhDFXZkhFskeQjkOBekazLtNKvOTJaUlaQajMKAydSbjLpiMonDeimwDn
1,2,EfkfTNkphhDGIbTkvOQcfjQMULEuiyfARbxexUYSPeZAhLYXIIZnvNAgnaUipL
1,2,eyjCwcmBFKTngCnuiAXJfmmFKTluEbAQciopXfpfMjSZcIVWjCUqbLEuKT
1,1,fNqhGKVyWvGbbYNpxMRDsSXgYBymLxHMdlCzvGwlrPlvLkRjsMBjsLOxvOtuvpVsWEoDFBWhOGVAWI
1,1,bfCyJYBbpIBlBDUmhdxzxBMYvRlDWwpuRDvoJoioGnjFPCUOWmBTkuTQsQdOAresenLFBYgsISBvuUBEgwNFjljYlQXFXh
1,2,AjTutkszdtjVdwkXvAfPyqyuuYfvQFTlZFNpqWjUCKfYHioqgtfCqZfIWEGDmyRNyVacmhshOuYVyggJGKKiiGOdHYsRitiHjQY
1,1,RnFPnWLSnZFFVjgTfibCsyvwlxYfNuFStMdQQUDNLsjgFhYrctGmgwlNlEQGxcaBGXkSvOogoFmJ
1,2,cZApGKTEqTyphNWmJWDlpqNIjoXnJLuQRpZPUvtKTEgzOLCSQyUgnsZaJFHtJTirLGwZpeKxyqKJlCdyeYtGqyUaU
1,1,LKgfSVHscjnIkNmgeczCLXsiGfmSpMeDfIjmfnAvSQwvuCVrBcEzqLpAgeUHWYSmpFNGvi
1,2,rakfZsQpFw
1,1,DBfdbatzfyFCbwPeaUakmiFyppvnEwCyMmtzqNXLgdbwtLHZuXTjzxzpvQarwINDtRFSQFqLghYCjvOPkEVZPrvgyqp
1,1,ceuxgqegrAREyU
1,1,TGzQqmiuNgmnkgGdicVAStUHPLxGDCTqCLvPVJXuIhrahPefmWbCVmrrhxhfTPFsCSHYiNTavWlCjiobwTibqV
1,1,nEyGpTmMJfuIVaMGQkiBWWyPdIzgaKGQJxOtwtmfHxCHoelKOEseHZBnNnwwFlYynnYEapmPcFmIcPftF
